0 1
0 6
0 7
0 8
0 9
0 11
0 14
0 15
0 16
0 17
0 18
0 20
0 21
0 22
0 23
0 27
0 33
0 35
0 40
0 41
0 42
0 46
0 48
0 51
0 53
0 54
0 55
0 61
0 63
0 64
1 11
1 15
1 17
1 19
1 23
1 24
1 27
1 29
1 30
1 31
1 33
1 34
1 35
1 36
1 41
1 42
1 44
1 45
1 47
1 48
1 50
1 51
1 55
1 58
1 59
1 61
1 62
1 65
1 68
2 3
2 15
2 17
2 19
2 20
2 22
2 24
2 27
2 29
2 31
2 33
2 36
2 39
2 41
2 43
2 45
2 46
2 47
2 49
2 51
2 53
2 54
2 55
2 56
2 58
2 60
2 65
2 67
2 68
3 4
3 5
3 6
3 8
3 10
3 13
3 15
3 16
3 18
3 19
3 23
3 29
3 30
3 31
3 32
3 38
3 39
3 40
3 41
3 43
3 44
3 46
3 49
3 50
3 51
3 56
3 62
3 63
3 65
3 67
3 68
4 5
4 9
4 11
4 12
4 13
4 15
4 21
4 23
4 25
4 33
4 34
4 36
4 42
4 45
4 50
4 53
4 54
4 60
4 64
4 66
5 11
5 15
5 17
5 19
5 21
5 23
5 28
5 34
5 37
5 39
5 45
5 46
5 47
5 48
5 49
5 51
5 58
5 59
5 63
5 64
5 66
5 67
6 7
6 9
6 10
6 14
6 18
6 20
6 21
6 22
6 29
6 30
6 31
6 32
6 34
6 40
6 45
6 49
6 50
6 52
6 54
6 55
6 57
6 60
6 61
6 65
6 67
6 68
7 8
7 11
7 13
7 15
7 18
7 19
7 20
7 21
7 22
7 23
7 25
7 30
7 33
7 40
7 41
7 43
7 45
7 50
7 53
7 59
7 68
7 69
8 10
8 12
8 15
8 17
8 19
8 24
8 29
8 33
8 36
8 40
8 44
8 46
8 49
8 51
8 52
8 55
8 56
8 62
8 63
8 65
8 67
8 68
8 69
9 13
9 22
9 24
9 25
9 26
9 39
9 43
9 47
9 49
9 52
9 56
9 57
9 64
10 11
10 13
10 14
10 20
10 22
10 23
10 24
10 26
10 27
10 28
10 31
10 33
10 34
10 35
10 38
10 43
10 44
10 45
10 47
10 50
10 51
10 53
10 54
10 55
10 56
10 66
10 67
10 68
10 69
11 12
11 13
11 14
11 17
11 18
11 19
11 20
11 21
11 22
11 23
11 24
11 27
11 29
11 30
11 31
11 32
11 34
11 36
11 39
11 40
11 45
11 47
11 57
11 59
11 60
11 62
11 69
12 13
12 21
12 23
12 25
12 29
12 30
12 31
12 33
12 35
12 44
12 46
12 48
12 52
12 53
12 54
12 59
12 60
12 66
13 16
13 19
13 25
13 27
13 29
13 31
13 33
13 37
13 39
13 40
13 41
13 42
13 44
13 48
13 50
13 52
13 59
13 61
13 62
13 67
13 68
13 69
14 17
14 18
14 19
14 21
14 25
14 27
14 29
14 30
14 31
14 32
14 35
