0 1
0 6
0 7
0 9
0 10
0 11
0 12
0 14
0 17
0 20
0 23
0 25
0 26
0 28
0 29
0 30
0 32
0 33
0 34
0 39
0 41
0 42
0 48
0 49
0 51
0 54
0 58
0 60
0 64
0 65
0 68
0 70
0 74
0 81
0 85
0 86
0 87
0 89
1 2
1 3
1 4
1 7
1 9
1 14
1 21
1 22
1 25
1 27
1 30
1 31
1 34
1 39
1 40
1 45
1 46
1 48
1 54
1 56
1 57
1 61
1 67
1 68
1 72
1 73
1 74
1 75
1 76
1 80
1 81
1 82
1 83
1 87
2 6
2 8
2 9
2 14
2 15
2 16
2 17
2 18
2 20
2 21
2 22
2 23
2 28
2 30
2 32
2 36
2 39
2 40
2 41
2 52
2 55
2 59
2 60
2 61
2 65
2 66
2 67
2 68
2 69
2 70
2 73
2 79
2 80
2 82
2 87
2 88
2 89
3 6
3 7
3 10
3 12
3 13
3 14
3 20
3 22
3 23
3 27
3 31
3 32
3 37
3 45
3 47
3 49
3 50
3 51
3 53
3 55
3 57
3 62
3 64
3 65
3 67
3 68
3 69
3 76
3 78
3 83
3 86
4 7
4 11
4 12
4 14
4 18
4 19
4 20
4 22
4 23
4 25
4 31
4 32
4 33
4 35
4 36
4 38
4 39
4 42
4 43
4 44
4 45
4 46
4 47
4 48
4 51
4 54
4 55
4 56
4 57
4 59
4 61
4 64
4 65
4 68
4 74
4 78
4 87
5 8
5 9
5 10
5 11
5 14
5 15
5 16
5 17
5 19
5 23
5 27
5 29
5 30
5 34
5 36
5 40
5 44
5 46
5 51
5 52
5 53
5 55
5 56
5 59
5 62
5 65
5 69
5 71
5 75
5 77
5 78
5 79
5 82
5 87
5 88
5 89
6 10
6 15
6 16
6 21
6 30
6 31
6 32
6 34
6 40
6 47
6 51
6 52
6 53
6 55
6 59
6 60
6 61
6 64
6 66
6 71
6 73
6 74
6 75
6 77
6 79
6 80
6 84
6 85
6 87
6 89
7 9
7 13
7 14
7 16
7 17
7 19
7 21
7 24
7 25
7 28
7 31
7 32
7 34
7 38
7 40
7 43
7 48
7 53
7 60
7 63
7 66
7 67
7 68
7 70
7 71
7 75
7 76
7 85
7 86
7 87
8 10
8 11
8 13
8 21
8 29
8 32
8 33
8 36
8 37
8 38
8 39
8 40
8 43
8 45
8 47
8 48
8 49
8 50
8 51
8 53
8 55
8 56
8 57
8 58
8 59
8 62
8 64
8 65
8 66
8 67
8 68
8 69
8 70
8 72
8 73
8 74
8 75
8 79
8 80
8 87
8 89
9 10
9 11
9 17
9 19
9 25
9 26
9 31
9 34
9 35
9 40
9 44
9 46
9 49
9 54
9 56
9 57
9 58
9 61
9 63
9 66
9 68
9 69
9 70
9 73
9 74
9 77
9 78
9 82
9 84
9 86
10 13
10 14
10 16
10 19
10 20
10 25
10 27
10 29
