0 3
0 4
0 5
0 6
0 7
0 11
0 12
0 13
0 14
0 19
0 21
0 29
0 32
0 34
0 38
0 42
0 45
0 49
1 4
1 5
1 10
1 12
1 20
1 22
1 23
1 24
1 25
1 29
1 30
1 31
1 32
1 33
1 34
1 40
1 41
1 42
1 43
1 47
1 48
2 5
2 6
2 7
2 8
2 9
2 10
2 11
2 15
2 22
2 23
2 25
2 32
2 33
2 34
2 36
2 38
2 39
2 40
2 43
2 44
2 48
2 49
3 5
3 7
3 8
3 10
3 13
3 14
3 16
3 20
3 23
3 25
3 28
3 32
3 36
3 40
3 42
3 43
3 46
3 48
4 6
4 15
4 16
4 24
4 26
4 28
4 30
4 34
4 35
4 39
4 40
4 42
4 44
4 46
4 47
5 6
5 11
5 12
5 16
5 22
5 23
5 25
5 28
5 29
5 30
5 33
5 39
5 40
5 42
5 43
5 45
5 46
6 7
6 12
6 13
6 15
6 21
6 22
6 24
6 29
6 30
6 33
6 34
6 41
6 44
6 46
6 47
6 48
6 49
7 9
7 10
7 11
7 13
7 15
7 17
7 19
7 22
7 23
7 24
7 27
7 28
7 30
7 32
7 37
7 43
7 45
7 46
7 48
7 49
8 14
8 16
8 17
8 18
8 19
8 22
8 26
8 28
8 29
8 38
8 41
8 42
8 43
8 45
8 49
9 13
9 16
9 17
9 21
9 23
9 27
9 29
9 34
9 39
9 41
9 42
9 49
10 17
10 21
10 25
10 27
10 30
10 31
10 32
10 33
10 34
10 39
10 40
10 44
10 46
10 48
10 49
11 13
11 15
11 23
11 24
11 26
11 29
11 30
11 31
11 32
11 33
11 35
11 37
11 39
11 40
11 41
11 44
11 46
12 14
12 16
12 20
12 24
12 25
12 26
12 28
12 30
12 32
12 35
12 37
12 38
12 39
12 41
12 44
12 45
12 48
13 14
13 15
13 18
13 21
13 22
13 23
13 24
13 25
13 27
13 29
13 30
13 32
13 34
13 35
13 40
13 42
13 45
13 46
14 15
14 17
14 21
14 26
14 27
14 31
14 32
14 33
14 35
14 37
14 41
14 42
14 43
14 47
14 49
15 22
15 23
15 24
15 25
15 26
15 28
15 32
15 33
15 36
15 38
15 39
15 41
15 42
15 48
15 49
16 18
16 20
16 27
16 28
16 29
16 31
16 34
16 35
16 42
16 48
16 49
17 18
17 24
17 27
17 33
17 35
17 36
17 40
17 41
17 42
17 47
17 48
17 49
18 20
18 25
18 26
18 28
18 29
18 30
18 32
18 33
18 35
18 38
18 41
18 42
18 43
18 46
18 47
18 49
19 20
19 23
19 29
19 30
19 31
19 34
19 35
19 38
19 41
19 43
19 46
20 24
20 26
20 27
20 28
20 30
20 37
20 42
20 44
20 45
20 46
20 48
21 25
21 26
21 29
21 30
21 31
21 32
21 33
21 34
21 37
21 43
21 46
22 25
22 26
22 27
22 34
22 36
22 37
22 39
22 43
22 45
23 24
23 36
23 37
23 38
23 39
23 40
23 46
23 49
24 25
24 26
24 30
24 32
24 35
24 37
24 38
24 47
24 48
25 33
25 36
25 41
25 43
25 44
25 48
26 28
26 30
26 31
26 35
26 37
26 42
26 46
26 47
26 48
26 49
27 29
27 30
27 39
27 42
27 48
28 29
28 30
28 33
28 34
28 35
28 36
28 41
28 43
28 44
28 48
29 31
29 34
29 36
29 37
29 41
29 44
29 46
29 48
29 49
30 31
30 33
30 34
30 35
30 38
30 40
30 42
30 43
30 44
30 45
30 46
30 47
30 48
31 40
31 42
31 43
31 44
31 46
31 49
32 34
32 36
32 39
32 42
32 44
32 46
32 47
32 48
32 49
33 34
33 38
33 39
33 41
33 42
33 43
33 44
33 47
33 49
34 38
34 43
34 44
35 38
35 43
35 48
35 49
36 37
36 41
36 43
36 44
36 46
37 39
37 42
37 43
37 44
37 45
37 47
37 48
37 49
38 40
38 41
38 47
39 43
39 47
39 49
40 45
40 46
40 48
40 49
41 43
41 44
41 45
42 43
42 44
42 47
43 44
43 45
43 46
43 48
43 49
46 49
48 49
2
24 10 
