0 3
0 4
0 5
0 7
0 8
0 9
0 11
0 12
0 16
0 18
0 20
0 21
0 22
0 24
0 26
0 27
0 30
0 34
0 41
0 42
0 51
0 57
0 58
1 7
1 8
1 9
1 10
1 11
1 12
1 15
1 21
1 27
1 33
1 34
1 37
1 39
1 40
1 42
1 44
1 50
1 51
1 59
2 4
2 6
2 8
2 10
2 11
2 12
2 13
2 14
2 18
2 19
2 22
2 24
2 26
2 27
2 29
2 33
2 34
2 35
2 38
2 39
2 40
2 42
2 43
2 46
2 47
2 51
2 54
2 58
3 6
3 10
3 16
3 18
3 21
3 28
3 30
3 32
3 33
3 41
3 46
3 48
3 49
3 50
3 53
3 59
4 6
4 11
4 12
4 14
4 15
4 17
4 19
4 25
4 26
4 27
4 28
4 30
4 37
4 40
4 42
4 45
4 48
4 50
4 52
4 53
4 54
4 56
5 8
5 9
5 10
5 11
5 13
5 14
5 15
5 17
5 21
5 22
5 23
5 24
5 33
5 34
5 36
5 37
5 39
5 41
5 46
5 50
5 52
5 53
5 57
5 58
6 7
6 12
6 15
6 17
6 19
6 20
6 21
6 27
6 28
6 30
6 31
6 33
6 34
6 37
6 41
6 43
6 45
6 53
6 54
6 57
6 59
7 8
7 10
7 15
7 16
7 21
7 22
7 23
7 27
7 28
7 34
7 35
7 40
7 43
7 46
7 47
7 48
7 50
7 51
7 53
7 54
7 55
7 56
7 57
8 12
8 13
8 15
8 16
8 17
8 23
8 26
8 28
8 29
8 32
8 33
8 34
8 36
8 41
8 45
8 47
8 48
8 49
8 50
8 52
8 54
8 59
9 15
9 17
9 19
9 20
9 21
9 24
9 26
9 27
9 28
9 31
9 33
9 34
9 35
9 38
9 39
9 40
9 42
9 45
9 47
9 49
9 52
9 53
9 54
10 13
10 16
10 18
10 20
10 23
10 28
10 29
10 32
10 34
10 35
10 38
10 41
10 45
10 46
10 47
10 48
10 49
10 51
10 55
10 57
10 59
11 13
11 16
11 29
11 30
11 31
11 33
11 35
11 36
11 39
11 41
11 44
11 48
11 56
11 57
11 58
12 15
12 16
12 17
12 18
12 22
12 24
12 25
12 28
12 29
12 33
12 34
12 38
12 39
12 42
12 45
12 46
12 49
12 52
12 53
12 59
13 15
13 16
13 20
13 21
13 22
13 27
13 33
13 35
13 38
13 40
13 42
13 43
13 44
13 46
13 53
13 54
13 58
13 59
14 29
14 30
14 31
14 32
14 33
14 34
14 35
14 36
14 39
14 40
14 41
14 43
14 44
14 47
14 48
14 50
14 52
14 54
14 55
14 56
14 57
15 18
15 19
15 22
15 24
15 25
15 29
15 31
15 32
15 35
15 37
15 38
15 40
15 41
15 42
15 44
15 45
15 48
15 53
15 54
16 17
16 19
16 26
16 27
16 31
16 33
16 34
16 40
16 41
16 42
16 46
16 47
16 48
16 53
17 18
17 20
17 25
17 26
17 28
17 29
