0 3
0 4
0 6
0 8
0 10
0 11
0 12
0 17
0 25
0 29
0 31
0 35
0 37
0 39
1 6
1 9
1 11
1 20
1 21
1 22
1 26
1 27
1 30
1 32
1 33
1 35
1 38
2 3
2 4
2 6
2 7
2 10
2 12
2 14
2 15
2 16
2 17
2 20
2 30
2 34
2 37
2 38
2 39
3 6
3 20
3 22
3 23
3 24
3 25
3 26
3 28
3 34
3 37
3 38
4 5
4 13
4 14
4 15
4 18
4 21
4 22
4 23
4 24
4 26
4 27
4 28
4 29
4 30
4 35
4 37
5 6
5 7
5 8
5 13
5 20
5 29
5 32
5 34
5 37
5 39
6 7
6 9
6 12
6 13
6 17
6 22
6 23
6 24
6 25
6 26
6 33
6 34
6 36
6 37
6 38
7 13
7 14
7 22
7 23
7 24
7 25
7 30
7 31
7 33
7 37
8 9
8 11
8 12
8 13
8 14
8 17
8 19
8 23
8 25
8 30
8 31
8 32
8 33
8 34
8 38
9 11
9 13
9 16
9 17
9 18
9 19
9 23
9 24
9 27
9 29
9 32
9 34
9 37
9 38
9 39
10 11
10 14
10 15
10 19
10 21
10 22
10 23
10 25
10 26
10 31
10 32
10 39
11 14
11 16
11 18
11 19
11 20
11 21
11 25
11 27
11 28
11 29
11 30
11 31
11 32
11 34
11 39
12 15
12 20
12 27
12 29
12 30
12 31
12 32
12 33
12 36
12 37
12 38
13 15
13 16
13 19
13 22
13 23
13 24
13 26
13 27
13 30
13 31
13 32
13 34
13 36
13 37
13 38
13 39
14 17
14 18
14 20
14 24
14 27
14 29
14 36
15 18
15 19
15 23
15 25
15 26
15 29
15 30
15 31
15 32
15 36
15 38
16 17
16 18
16 27
16 29
16 30
16 35
17 18
17 19
17 20
17 24
17 25
17 28
17 30
17 32
17 38
18 19
18 21
18 26
18 28
18 29
18 32
18 33
18 34
18 37
18 38
19 25
19 26
19 30
19 33
19 34
19 35
19 36
19 37
19 39
20 21
20 22
20 26
20 28
20 32
20 35
21 22
21 24
21 27
21 28
21 32
21 34
21 35
21 36
21 37
22 28
22 32
22 38
22 39
23 25
23 27
23 29
23 30
23 33
24 26
24 29
24 31
24 34
24 35
24 36
24 38
25 26
25 28
25 29
25 30
25 31
25 32
25 33
25 34
25 35
25 37
25 38
26 36
27 31
27 39
28 33
28 35
28 39
29 31
29 33
29 35
30 31
30 34
31 32
31 34
31 36
31 38
32 34
32 36
33 34
33 36
33 39
34 35
34 38
34 39
35 36
35 37
35 38
35 39
36 38
36 39
19
13 39 
